"team","week","group","first.seen","last.seen","status","time.diff","severity","vuln.date","week.end","id"
"8",2,"Test Team 1",2020-01-14,2020-11-16,1,307,"High","2018-08-28",46,302
"9",2,"Test Team 1",2020-01-14,2020-04-14,1,91,"Critical","2019-03-08",15,303
"9",2,"Test Team 1",2020-01-13,2020-04-28,1,106,"Critical","2019-04-14",17,304
"9",2,"Test Team 1",2020-01-14,2020-06-30,1,168,"High","2018-11-28",26,305
"9",2,"Test Team 1",2020-01-14,2020-01-21,1,7,"Critical","2019-09-05",3,306
"9",2,"Test Team 1",2020-01-14,2020-12-01,1,322,"Critical","2019-04-20",48,307
"9",2,"Test Team 1",2020-01-14,2020-03-24,1,70,"Critical","2019-11-12",12,308
"9",2,"Test Team 1",2020-01-13,2020-01-19,1,6,"Critical","2020-01-05",3,309
"9",2,"Test Team 1",2020-01-14,2020-02-04,1,21,"Critical","2019-08-02",5,310
"9",2,"Test Team 1",2020-01-14,2020-04-21,1,98,"Critical","2019-09-15",16,311
"9",2,"Test Team 1",2020-01-14,2021-01-01,0,353,"Critical","2019-02-15",53,312
"9",2,"Test Team 1",2020-01-14,2020-10-05,1,265,"Critical","2019-01-15",40,313
"9",2,"Test Team 1",2020-01-14,2020-01-29,1,15,"Extreme","2019-05-22",5,314
"9",2,"Test Team 1",2020-01-14,2020-05-17,1,124,"Critical","2019-04-18",20,315
"9",2,"Test Team 1",2020-01-13,2020-01-21,1,8,"Extreme","2019-12-07",3,316
"9",2,"Test Team 1",2020-01-12,2020-01-26,1,14,"Critical","2019-12-26",4,317
"10",2,"Test Team 1",2020-01-13,2020-02-17,1,35,"Critical","2019-06-08",7,318
"10",2,"Test Team 1",2020-01-14,2020-02-20,1,37,"Critical","2018-01-31",8,319
"10",2,"Test Team 1",2020-01-12,2020-02-16,1,35,"High","2019-07-17",7,320
"10",2,"Test Team 1",2020-01-12,2020-03-31,1,79,"High","2019-10-21",13,321
"10",2,"Test Team 1",2020-01-13,2020-03-09,1,56,"Critical","2019-07-06",10,322
"10",2,"Test Team 1",2020-01-14,2020-06-15,1,153,"High","2018-12-09",24,323
"10",2,"Test Team 1",2020-01-14,2020-10-20,1,280,"High","2018-04-05",42,324
"10",2,"Test Team 1",2020-01-14,2020-10-20,1,280,"High","2019-07-02",42,325
"10",2,"Test Team 1",2020-01-14,2021-01-01,0,353,"Critical","2019-11-01",53,326
"10",2,"Test Team 1",2020-01-14,2020-09-15,1,245,"Critical","2019-08-17",37,327
"10",2,"Test Team 1",2020-01-12,2020-02-28,1,47,"Critical","2019-10-22",9,328
"10",2,"Test Team 1",2020-01-13,2021-01-01,0,354,"High","2019-06-10",53,329
"10",2,"Test Team 1",2020-01-14,2020-01-21,1,7,"High","2019-06-07",3,330
"10",2,"Test Team 1",2020-01-14,2020-06-16,1,154,"High","2019-02-11",24,331
"10",2,"Test Team 1",2020-01-14,2020-07-28,1,196,"Critical","2019-11-28",30,332
"10",2,"Test Team 1",2020-01-14,2021-01-01,0,353,"High","2019-12-30",53,333
"1",3,"Test Team 1",2020-01-21,2020-02-09,1,19,"Critical","2020-01-04",6,334
"1",3,"Test Team 1",2020-01-21,2020-01-28,1,7,"Critical","2019-04-07",4,335
"1",3,"Test Team 1",2020-01-21,2020-01-27,1,6,"Critical","2018-08-06",4,336
"1",3,"Test Team 1",2020-01-21,2020-01-28,1,7,"Extreme","2019-03-16",4,337
"1",3,"Test Team 1",2020-01-21,2021-01-01,0,346,"Critical","2019-10-31",53,338
"1",3,"Test Team 1",2020-01-20,2020-02-11,1,22,"Critical","2019-03-20",6,339
"1",3,"Test Team 1",2020-01-21,2020-08-03,1,195,"High","2019-08-17",31,340
"1",3,"Test Team 1",2020-01-19,2020-02-09,1,21,"High","2019-12-02",6,341
"1",3,"Test Team 1",2020-01-21,2020-01-29,1,8,"Critical","2019-02-09",5,342
"1",3,"Test Team 1",2020-01-19,2020-12-22,1,338,"High","2019-08-16",51,343
"1",3,"Test Team 1",2020-01-21,2020-01-22,1,1,"Critical","2019-09-13",4,344
"2",3,"Test Team 1",2020-01-21,2020-01-22,1,1,"Critical","2019-08-02",4,345
"2",3,"Test Team 1",2020-01-20,2020-07-07,1,169,"Critical","2019-02-25",27,346
"2",3,"Test Team 1",2020-01-19,2020-01-21,1,2,"Critical","2019-07-01",3,347
"2",3,"Test Team 1",2020-01-21,2020-05-25,1,125,"Critical","2019-10-27",21,348
"2",3,"Test Team 1",2020-01-21,2020-12-22,1,336,"High","2016-11-25",51,349
"2",3,"Test Team 1",2020-01-21,2020-07-12,1,173,"Critical","2019-03-13",28,350
"2",3,"Test Team 1",2020-01-21,2020-09-15,1,238,"Critical","2019-04-13",37,351
"2",3,"Test Team 1",2020-01-20,2020-02-11,1,22,"High","2019-07-21",6,352
"2",3,"Test Team 1",2020-01-21,2020-01-21,1,0,"Critical","2019-05-06",3,353
"2",3,"Test Team 1",2020-01-21,2020-02-11,1,21,"High","2017-05-22",6,354
"2",3,"Test Team 1",2020-01-21,2020-02-11,1,21,"Critical","2017-11-07",6,355
"2",3,"Test Team 1",2020-01-19,2020-07-20,1,183,"High","2019-04-10",29,356
"2",3,"Test Team 1",2020-01-21,2020-10-27,1,280,"High","2017-12-01",43,357
"2",3,"Test Team 1",2020-01-21,2020-03-24,1,63,"Critical","2019-08-03",12,358
"2",3,"Test Team 1",2020-01-21,2020-07-14,1,175,"High","2019-08-05",28,359
"2",3,"Test Team 1",2020-01-21,2020-06-16,1,147,"Critical","2019-09-13",24,360
"2",3,"Test Team 1",2020-01-21,2020-02-18,1,28,"Critical","2018-09-04",7,361
"2",3,"Test Team 1",2020-01-19,2020-01-28,1,9,"High","2019-04-07",4,362
"2",3,"Test Team 1",2020-01-21,2020-05-12,1,112,"High","2019-07-18",19,363
"3",3,"Test Team 1",2020-01-20,2021-01-01,0,347,"Critical","2018-03-01",53,364
"3",3,"Test Team 1",2020-01-21,2020-02-25,1,35,"Critical","2018-11-08",8,365
"3",3,"Test Team 1",2020-01-21,2020-02-04,1,14,"Critical","2017-07-16",5,366
"3",3,"Test Team 1",2020-01-21,2021-01-01,0,346,"Critical","2018-06-11",53,367
"3",3,"Test Team 1",2020-01-20,2020-02-02,1,13,"Critical","2019-01-29",5,368
"3",3,"Test Team 1",2020-01-21,2021-01-01,0,346,"Critical","2019-10-21",53,369
"4",3,"Test Team 1",2020-01-21,2020-05-12,1,112,"High","2019-05-20",19,370
"4",3,"Test Team 1",2020-01-21,2020-09-27,1,250,"High","2019-02-17",39,371
"4",3,"Test Team 1",2020-01-19,2020-04-07,1,79,"High","2019-06-25",14,372
"4",3,"Test Team 1",2020-01-21,2020-02-05,1,15,"High","2019-09-26",6,373
"4",3,"Test Team 1",2020-01-21,2020-05-19,1,119,"High","2018-12-09",20,374
"4",3,"Test Team 1",2020-01-21,2021-01-01,0,346,"High","2019-10-11",53,375
"4",3,"Test Team 1",2020-01-21,2020-02-03,1,13,"Critical","2019-11-08",5,376
"4",3,"Test Team 1",2020-01-21,2021-01-01,0,346,"High","2020-01-20",53,377
"4",3,"Test Team 1",2020-01-21,2020-04-19,1,89,"Critical","2019-12-01",16,378
"4",3,"Test Team 1",2020-01-20,2020-04-07,1,78,"Critical","2020-01-02",14,379
"4",3,"Test Team 1",2020-01-21,2020-01-21,1,0,"Critical","2019-08-06",3,380
"4",3,"Test Team 1",2020-01-20,2020-02-02,1,13,"Critical","2019-03-30",5,381
"4",3,"Test Team 1",2020-01-21,2020-02-04,1,14,"Critical","2019-08-25",5,382
"4",3,"Test Team 1",2020-01-21,2020-02-18,1,28,"Critical","2019-03-15",7,383
"4",3,"Test Team 1",2020-01-21,2020-02-18,1,28,"High","2019-05-22",7,384
"5",3,"Test Team 1",2020-01-19,2020-01-27,1,8,"Critical","2019-07-01",4,385
"5",3,"Test Team 1",2020-01-21,2020-01-28,1,7,"High","2016-12-26",4,386
"5",3,"Test Team 1",2020-01-21,2020-04-28,1,98,"High","2018-08-01",17,387
"5",3,"Test Team 1",2020-01-21,2020-02-25,1,35,"High","2018-11-11",8,388
"5",3,"Test Team 1",2020-01-21,2020-04-05,1,75,"High","2018-12-05",14,389
"5",3,"Test Team 1",2020-01-21,2021-01-01,0,346,"High","2019-02-20",53,390
"5",3,"Test Team 1",2020-01-19,2020-04-28,1,100,"High","2019-11-07",17,391
"5",3,"Test Team 1",2020-01-20,2020-08-23,1,216,"High","2018-04-14",34,392
"5",3,"Test Team 1",2020-01-21,2020-02-18,1,28,"Critical","2019-09-12",7,393
"5",3,"Test Team 1",2020-01-21,2020-09-22,1,245,"Critical","2019-12-08",38,394
"5",3,"Test Team 1",2020-01-21,2020-04-28,1,98,"High","2018-04-19",17,395
"5",3,"Test Team 1",2020-01-21,2020-07-12,1,173,"High","2018-05-16",28,396
"5",3,"Test Team 1",2020-01-21,2020-12-08,1,322,"Critical","2019-06-24",49,397
"5",3,"Test Team 1",2020-01-21,2020-03-10,1,49,"High","2019-12-11",10,398
"5",3,"Test Team 1",2020-01-19,2020-09-22,1,247,"Critical","2019-05-30",38,399
"5",3,"Test Team 1",2020-01-21,2020-08-24,1,216,"Critical","2019-04-30",34,400
"5",3,"Test Team 1",2020-01-21,2021-01-01,0,346,"Critical","2019-05-28",53,401
"5",3,"Test Team 1",2020-01-21,2020-02-04,1,14,"High","2019-09-11",5,402
"5",3,"Test Team 1",2020-01-21,2020-02-04,1,14,"Critical","2019-07-01",5,403
"6",3,"Test Team 1",2020-01-19,2020-06-09,1,142,"Critical","2019-12-26",23,404
"6",3,"Test Team 1",2020-01-21,2020-01-22,1,1,"Extreme","2019-07-14",4,405
"6",3,"Test Team 1",2020-01-19,2020-05-25,1,127,"High","2019-04-15",21,406
"6",3,"Test Team 1",2020-01-21,2020-01-28,1,7,"Critical","2019-04-26",4,407
"6",3,"Test Team 1",2020-01-19,2020-06-02,1,135,"Critical","2019-06-11",22,408
"6",3,"Test Team 1",2020-01-21,2021-01-01,0,346,"Critical","2019-03-24",53,409
"6",3,"Test Team 1",2020-01-21,2020-07-14,1,175,"Critical","2019-04-09",28,410
"6",3,"Test Team 1",2020-01-19,2020-08-25,1,219,"Critical","2019-05-17",34,411
"6",3,"Test Team 1",2020-01-21,2020-07-14,1,175,"Critical","2019-08-04",28,412
"6",3,"Test Team 1",2020-01-21,2020-02-18,1,28,"Critical","2019-08-20",7,413
"6",3,"Test Team 1",2020-01-21,2020-01-21,1,0,"Critical","2019-04-11",3,414
"6",3,"Test Team 1",2020-01-20,2020-01-28,1,8,"Critical","2018-06-14",4,415
"6",3,"Test Team 1",2020-01-21,2020-01-26,1,5,"Critical","2019-04-22",4,416
"6",3,"Test Team 1",2020-01-19,2020-06-23,1,156,"High","2019-06-09",25,417
"6",3,"Test Team 1",2020-01-20,2020-03-03,1,43,"High","2019-11-18",9,418
"6",3,"Test Team 1",2020-01-21,2020-03-10,1,49,"High","2018-03-04",10,419
"6",3,"Test Team 1",2020-01-21,2021-01-01,0,346,"High","2019-10-06",53,420
"6",3,"Test Team 1",2020-01-21,2020-01-21,1,0,"Critical","2019-07-13",3,421
"6",3,"Test Team 1",2020-01-21,2020-06-02,1,133,"Extreme","2019-04-15",22,422
"6",3,"Test Team 1",2020-01-21,2021-01-01,0,346,"Critical","2019-07-01",53,423
"6",3,"Test Team 1",2020-01-21,2020-06-30,1,161,"Critical","2019-11-27",26,424
"6",3,"Test Team 1",2020-01-21,2020-01-21,1,0,"Critical","2019-06-24",3,425
"6",3,"Test Team 1",2020-01-21,2020-01-29,1,8,"Critical","2018-11-25",5,426
"6",3,"Test Team 1",2020-01-21,2020-08-16,1,208,"Critical","2019-02-23",33,427
"6",3,"Test Team 1",2020-01-21,2020-04-26,1,96,"Critical","2019-08-28",17,428
"6",3,"Test Team 1",2020-01-21,2021-01-01,0,346,"High","2019-01-31",53,429
"6",3,"Test Team 1",2020-01-20,2020-05-04,1,105,"High","2019-04-14",18,430
"6",3,"Test Team 1",2020-01-21,2020-05-19,1,119,"High","2018-09-19",20,431
"6",3,"Test Team 1",2020-01-21,2020-09-22,1,245,"High","2019-02-21",38,432
"6",3,"Test Team 1",2020-01-21,2020-12-20,1,334,"High","2019-02-20",51,433
"6",3,"Test Team 1",2020-01-21,2020-01-27,1,6,"High","2019-03-16",4,434
"6",3,"Test Team 1",2020-01-21,2021-01-01,0,346,"High","2019-09-09",53,435
"6",3,"Test Team 1",2020-01-19,2020-04-21,1,93,"High","2018-07-23",16,436
"6",3,"Test Team 1",2020-01-21,2020-04-28,1,98,"Critical","2019-04-13",17,437
"6",3,"Test Team 1",2020-01-21,2021-01-01,0,346,"Critical","2018-10-22",53,438
"6",3,"Test Team 1",2020-01-19,2020-01-21,1,2,"Extreme","2019-07-09",3,439
"6",3,"Test Team 1",2020-01-20,2020-12-15,1,330,"Critical","2019-11-09",50,440
"7",3,"Test Team 1",2020-01-21,2020-05-12,1,112,"High","2019-11-25",19,441
"7",3,"Test Team 1",2020-01-21,2021-01-01,0,346,"Critical","2019-04-30",53,442
"7",3,"Test Team 1",2020-01-21,2020-10-20,1,273,"Critical","2019-02-25",42,443
"7",3,"Test Team 1",2020-01-19,2021-01-01,0,348,"Critical","2018-09-24",53,444
"7",3,"Test Team 1",2020-01-21,2020-01-21,1,0,"Critical","2019-02-10",3,445
"7",3,"Test Team 1",2020-01-21,2020-01-27,1,6,"High","2019-11-21",4,446
"7",3,"Test Team 1",2020-01-20,2020-12-22,1,337,"High","2019-09-02",51,447
"7",3,"Test Team 1",2020-01-21,2020-02-02,1,12,"High","2019-11-05",5,448
"7",3,"Test Team 1",2020-01-21,2020-04-28,1,98,"High","2019-12-22",17,449
"7",3,"Test Team 1",2020-01-21,2020-02-09,1,19,"Critical","2019-03-09",6,450
"7",3,"Test Team 1",2020-01-20,2020-04-07,1,78,"Critical","2017-05-16",14,451
"7",3,"Test Team 1",2020-01-20,2020-08-31,1,224,"Critical","2019-11-04",35,452
"7",3,"Test Team 1",2020-01-21,2020-05-05,1,105,"Critical","2019-06-18",18,453
"8",3,"Test Team 1",2020-01-21,2020-05-19,1,119,"Critical","2019-02-07",20,454
"8",3,"Test Team 1",2020-01-20,2020-08-18,1,211,"Critical","2019-06-22",33,455
"8",3,"Test Team 1",2020-01-21,2020-11-17,1,301,"Critical","2018-10-18",46,456
"8",3,"Test Team 1",2020-01-21,2021-01-01,0,346,"High","2019-03-07",53,457
"8",3,"Test Team 1",2020-01-19,2020-10-06,1,261,"Critical","2019-06-26",40,458
"8",3,"Test Team 1",2020-01-20,2021-01-01,0,347,"Critical","2019-03-13",53,459
"8",3,"Test Team 1",2020-01-21,2020-04-28,1,98,"High","2019-04-15",17,460
"8",3,"Test Team 1",2020-01-20,2021-01-01,0,347,"Critical","2019-05-10",53,461
"8",3,"Test Team 1",2020-01-21,2021-01-01,0,346,"High","2019-01-29",53,462
"8",3,"Test Team 1",2020-01-21,2021-01-01,0,346,"High","2018-11-18",53,463
"8",3,"Test Team 1",2020-01-21,2020-01-22,1,1,"Extreme","2019-06-28",4,464
"8",3,"Test Team 1",2020-01-21,2020-03-03,1,42,"Critical","2019-11-15",9,465
"8",3,"Test Team 1",2020-01-21,2021-01-01,0,346,"Critical","2019-06-29",53,466
"8",3,"Test Team 1",2020-01-19,2020-06-09,1,142,"Critical","2020-01-04",23,467
"8",3,"Test Team 1",2020-01-21,2021-01-01,0,346,"High","2019-06-30",53,468
"9",3,"Test Team 1",2020-01-21,2021-01-01,0,346,"Critical","2019-04-16",53,469
"9",3,"Test Team 1",2020-01-21,2020-03-24,1,63,"High","2019-12-25",12,470
"9",3,"Test Team 1",2020-01-19,2020-02-18,1,30,"Critical","2019-12-06",7,471
"9",3,"Test Team 1",2020-01-19,2020-05-26,1,128,"High","2019-02-01",21,472
"9",3,"Test Team 1",2020-01-21,2020-01-21,1,0,"Critical","2019-09-08",3,473
"9",3,"Test Team 1",2020-01-21,2020-07-07,1,168,"High","2019-08-09",27,474
"9",3,"Test Team 1",2020-01-20,2021-01-01,0,347,"Critical","2019-12-15",53,475
"9",3,"Test Team 1",2020-01-21,2020-06-30,1,161,"Critical","2019-02-08",26,476
"9",3,"Test Team 1",2020-01-21,2020-07-07,1,168,"Critical","2019-09-03",27,477
"9",3,"Test Team 1",2020-01-21,2020-01-21,1,0,"Extreme","2019-08-18",3,478
"9",3,"Test Team 1",2020-01-21,2020-04-14,1,84,"High","2019-04-28",15,479
"9",3,"Test Team 1",2020-01-20,2020-04-07,1,78,"Critical","2019-05-20",14,480
"9",3,"Test Team 1",2020-01-21,2021-01-01,0,346,"High","2019-08-17",53,481
"9",3,"Test Team 1",2020-01-21,2020-01-28,1,7,"Critical","2019-11-09",4,482
"9",3,"Test Team 1",2020-01-20,2020-07-06,1,168,"High","2018-02-01",27,483
"9",3,"Test Team 1",2020-01-21,2020-01-21,1,0,"Critical","2019-09-23",3,484
"9",3,"Test Team 1",2020-01-19,2020-05-19,1,121,"Critical","2018-07-12",20,485
"9",3,"Test Team 1",2020-01-21,2020-04-20,1,90,"Critical","2019-10-05",16,486
"9",3,"Test Team 1",2020-01-21,2020-11-17,1,301,"High","2019-11-21",46,487
"9",3,"Test Team 1",2020-01-19,2020-11-17,1,303,"Critical","2019-07-29",46,488
"9",3,"Test Team 1",2020-01-19,2020-11-24,1,310,"Critical","2019-08-11",47,489
"9",3,"Test Team 1",2020-01-21,2020-12-08,1,322,"High","2019-08-14",49,490
"9",3,"Test Team 1",2020-01-21,2020-01-22,1,1,"Critical","2019-03-08",4,491
"9",3,"Test Team 1",2020-01-21,2021-01-01,0,346,"Critical","2019-04-10",53,492
"9",3,"Test Team 1",2020-01-19,2020-04-06,1,78,"High","2019-04-20",14,493
"9",3,"Test Team 1",2020-01-21,2021-01-01,0,346,"High","2019-03-22",53,494
"9",3,"Test Team 1",2020-01-21,2020-02-25,1,35,"High","2019-11-17",8,495
"9",3,"Test Team 1",2020-01-21,2021-01-01,0,346,"High","2019-02-13",53,496
"9",3,"Test Team 1",2020-01-21,2020-01-26,1,5,"Critical","2018-01-21",4,497
"9",3,"Test Team 1",2020-01-21,2020-08-17,1,209,"Critical","2019-06-11",33,498
"9",3,"Test Team 1",2020-01-19,2021-01-01,0,348,"Critical","2019-08-23",53,499
"9",3,"Test Team 1",2020-01-20,2020-01-21,1,1,"Critical","2019-08-02",3,500
"10",3,"Test Team 1",2020-01-20,2020-02-16,1,27,"High","2019-12-01",7,501
"10",3,"Test Team 1",2020-01-21,2020-03-16,1,55,"High","2019-08-15",11,502
"10",3,"Test Team 1",2020-01-21,2020-03-03,1,42,"Critical","2019-03-18",9,503
"10",3,"Test Team 1",2020-01-21,2020-04-21,1,91,"Critical","2019-11-01",16,504
"10",3,"Test Team 1",2020-01-20,2020-02-18,1,29,"Critical","2019-10-15",7,505
"10",3,"Test Team 1",2020-01-21,2020-01-29,1,8,"Critical","2019-05-17",5,506
"10",3,"Test Team 1",2020-01-21,2020-05-10,1,110,"Critical","2019-07-04",19,507
"10",3,"Test Team 1",2020-01-19,2020-04-28,1,100,"Critical","2019-09-08",17,508
"10",3,"Test Team 1",2020-01-21,2020-11-30,1,314,"High","2017-07-21",48,509
"1",4,"Test Team 1",2020-01-28,2020-02-11,1,14,"High","2018-08-31",6,510
"1",4,"Test Team 1",2020-01-28,2020-06-15,1,139,"High","2019-06-19",24,511
"1",4,"Test Team 1",2020-01-28,2020-02-18,1,21,"Critical","2019-12-16",7,512
"1",4,"Test Team 1",2020-01-28,2020-02-18,1,21,"Critical","2019-10-24",7,513
"1",4,"Test Team 1",2020-01-28,2020-02-13,1,16,"Critical","2019-11-29",7,514
"1",4,"Test Team 1",2020-01-28,2020-05-19,1,112,"High","2019-02-20",20,515
"1",4,"Test Team 1",2020-01-28,2020-06-29,1,153,"Critical","2019-01-29",26,516
"1",4,"Test Team 1",2020-01-28,2021-01-01,0,339,"High","2019-11-06",53,517
"1",4,"Test Team 1",2020-01-28,2021-01-01,0,339,"Critical","2019-07-15",53,518
"1",4,"Test Team 1",2020-01-27,2021-01-01,0,340,"High","2018-07-08",53,519
"1",4,"Test Team 1",2020-01-28,2021-01-01,0,339,"High","2017-09-03",53,520
"1",4,"Test Team 1",2020-01-26,2020-07-13,1,169,"High","2019-12-06",28,521
"1",4,"Test Team 1",2020-01-28,2021-01-01,0,339,"High","2019-10-05",53,522
"1",4,"Test Team 1",2020-01-28,2021-01-01,0,339,"Critical","2019-10-04",53,523
"1",4,"Test Team 1",2020-01-27,2020-04-22,1,86,"Critical","2020-01-23",17,524
"1",4,"Test Team 1",2020-01-28,2020-07-14,1,168,"Critical","2019-03-30",28,525
"1",4,"Test Team 1",2020-01-28,2021-01-01,0,339,"High","2019-11-02",53,526
"1",4,"Test Team 1",2020-01-27,2020-06-16,1,141,"Critical","2019-02-06",24,527
"1",4,"Test Team 1",2020-01-26,2020-03-10,1,44,"High","2019-07-29",10,528
"1",4,"Test Team 1",2020-01-28,2021-01-01,0,339,"High","2019-04-23",53,529
"1",4,"Test Team 1",2020-01-28,2020-03-30,1,62,"Critical","2019-06-06",13,530
"1",4,"Test Team 1",2020-01-28,2020-08-10,1,195,"High","2019-04-12",32,531
"1",4,"Test Team 1",2020-01-27,2020-05-05,1,99,"High","2019-12-04",18,532
"1",4,"Test Team 1",2020-01-28,2020-10-19,1,265,"High","2019-07-09",42,533
"2",4,"Test Team 1",2020-01-27,2020-06-09,1,134,"Critical","2019-12-06",23,534
"2",4,"Test Team 1",2020-01-26,2020-05-03,1,98,"Critical","2019-03-25",18,535
"2",4,"Test Team 1",2020-01-28,2020-03-17,1,49,"High","2019-11-23",11,536
"2",4,"Test Team 1",2020-01-28,2020-04-28,1,91,"Critical","2019-08-27",17,537
"2",4,"Test Team 1",2020-01-28,2020-02-18,1,21,"Critical","2019-03-30",7,538
"2",4,"Test Team 1",2020-01-28,2020-04-28,1,91,"Critical","2019-05-02",17,539
"2",4,"Test Team 1",2020-01-28,2020-11-17,1,294,"High","2018-10-18",46,540
"2",4,"Test Team 1",2020-01-27,2020-06-29,1,154,"Critical","2019-05-18",26,541
"2",4,"Test Team 1",2020-01-28,2020-04-28,1,91,"High","2019-12-06",17,542
"2",4,"Test Team 1",2020-01-27,2020-06-14,1,139,"Critical","2019-03-04",24,543
"2",4,"Test Team 1",2020-01-28,2020-02-20,1,23,"Extreme","2019-09-11",8,544
"2",4,"Test Team 1",2020-01-28,2020-04-21,1,84,"High","2019-07-05",16,545
"2",4,"Test Team 1",2020-01-27,2020-07-14,1,169,"High","2018-11-20",28,546
"2",4,"Test Team 1",2020-01-28,2020-02-11,1,14,"Critical","2019-10-07",6,547
"2",4,"Test Team 1",2020-01-27,2020-10-26,1,273,"High","2019-02-12",43,548
"2",4,"Test Team 1",2020-01-27,2021-01-01,0,340,"High","2019-08-31",53,549
"2",4,"Test Team 1",2020-01-28,2020-03-10,1,42,"Critical","2019-03-19",10,550
"3",4,"Test Team 1",2020-01-26,2020-02-11,1,16,"Critical","2019-10-20",6,551
"3",4,"Test Team 1",2020-01-28,2020-09-22,1,238,"Critical","2019-04-09",38,552
"3",4,"Test Team 1",2020-01-28,2020-10-13,1,259,"High","2019-11-12",41,553
"3",4,"Test Team 1",2020-01-28,2020-12-15,1,322,"High","2019-10-16",50,554
"3",4,"Test Team 1",2020-01-26,2020-02-04,1,9,"Critical","2019-06-13",5,555
"4",4,"Test Team 1",2020-01-28,2020-11-10,1,287,"High","2019-07-07",45,556
"4",4,"Test Team 1",2020-01-28,2021-01-01,0,339,"High","2019-11-11",53,557
"4",4,"Test Team 1",2020-01-28,2020-02-06,1,9,"Critical","2019-10-07",6,558
"4",4,"Test Team 1",2020-01-27,2021-01-01,0,340,"High","2019-02-01",53,559
"4",4,"Test Team 1",2020-01-28,2020-04-14,1,77,"High","2020-01-10",15,560
"4",4,"Test Team 1",2020-01-28,2021-01-01,0,339,"Critical","2019-07-11",53,561
"4",4,"Test Team 1",2020-01-26,2020-02-04,1,9,"Critical","2019-08-25",5,562
"4",4,"Test Team 1",2020-01-28,2020-12-07,1,314,"Critical","2019-03-19",49,563
"4",4,"Test Team 1",2020-01-28,2020-10-13,1,259,"Critical","2018-08-08",41,564
"4",4,"Test Team 1",2020-01-28,2020-05-31,1,124,"Critical","2018-12-01",22,565
"4",4,"Test Team 1",2020-01-28,2020-02-07,1,10,"Critical","2019-03-06",6,566
"4",4,"Test Team 1",2020-01-28,2021-01-01,0,339,"High","2019-09-21",53,567
"4",4,"Test Team 1",2020-01-26,2020-04-21,1,86,"High","2019-11-29",16,568
"4",4,"Test Team 1",2020-01-28,2021-01-01,0,339,"Critical","2019-06-10",53,569
"4",4,"Test Team 1",2020-01-28,2021-01-01,0,339,"High","2019-03-15",53,570
"4",4,"Test Team 1",2020-01-28,2020-04-28,1,91,"Critical","2016-09-15",17,571
"5",4,"Test Team 1",2020-01-28,2020-02-05,1,8,"Critical","2019-04-04",6,572
"5",4,"Test Team 1",2020-01-28,2020-06-08,1,132,"High","2018-04-13",23,573
"5",4,"Test Team 1",2020-01-28,2021-01-01,0,339,"Critical","2019-12-12",53,574
"5",4,"Test Team 1",2020-01-28,2020-04-07,1,70,"High","2018-03-12",14,575
"5",4,"Test Team 1",2020-01-28,2020-05-05,1,98,"Critical","2019-11-20",18,576
"5",4,"Test Team 1",2020-01-28,2021-01-01,0,339,"High","2019-03-17",53,577
"5",4,"Test Team 1",2020-01-28,2020-05-03,1,96,"High","2019-04-28",18,578
"5",4,"Test Team 1",2020-01-28,2021-01-01,0,339,"Critical","2019-04-02",53,579
"5",4,"Test Team 1",2020-01-26,2020-11-10,1,289,"High","2019-02-06",45,580
"5",4,"Test Team 1",2020-01-28,2020-09-15,1,231,"Critical","2019-10-18",37,581
"5",4,"Test Team 1",2020-01-27,2020-07-28,1,183,"Critical","2019-11-09",30,582
"5",4,"Test Team 1",2020-01-28,2021-01-01,0,339,"High","2019-02-28",53,583
"5",4,"Test Team 1",2020-01-28,2020-10-20,1,266,"High","2019-02-03",42,584
"5",4,"Test Team 1",2020-01-28,2020-06-30,1,154,"High","2019-05-16",26,585
"5",4,"Test Team 1",2020-01-26,2021-01-01,0,341,"High","2017-11-18",53,586
"5",4,"Test Team 1",2020-01-27,2020-05-26,1,120,"Critical","2019-09-17",21,587
"5",4,"Test Team 1",2020-01-26,2021-01-01,0,341,"High","2019-04-25",53,588
"5",4,"Test Team 1",2020-01-27,2020-02-18,1,22,"Critical","2020-01-18",7,589
"5",4,"Test Team 1",2020-01-26,2020-03-15,1,49,"High","2019-08-14",11,590
