"team","group","first.seen","last.seen"
"2","Test Team 1",2020-02-03,2020-06-23
"2","Test Team 1",2020-02-04,2020-06-02
"2","Test Team 1",2020-02-03,2020-04-14
"2","Test Team 1",2020-02-04,2020-02-25
"2","Test Team 1",2020-02-03,2020-12-15
"2","Test Team 1",2020-02-03,2020-02-23
"2","Test Team 1",2020-02-02,2020-07-14
"2","Test Team 1",2020-02-02,2020-10-18
"2","Test Team 1",2020-02-03,2020-03-09
"2","Test Team 1",2020-02-04,2021-01-01
"2","Test Team 1",2020-02-04,2020-04-26
"2","Test Team 1",2020-02-04,2020-12-29
"2","Test Team 1",2020-02-04,2020-11-03
"2","Test Team 1",2020-02-04,2020-09-15
"2","Test Team 1",2020-02-03,2020-12-15
"2","Test Team 1",2020-02-03,2021-01-01
"2","Test Team 1",2020-02-02,2020-03-17
"2","Test Team 1",2020-02-04,2020-06-16
"3","Test Team 1",2020-02-04,2021-01-01
"3","Test Team 1",2020-02-04,2021-01-01
"3","Test Team 1",2020-02-04,2020-03-03
"3","Test Team 1",2020-02-04,2020-09-01
"3","Test Team 1",2020-02-03,2020-05-12
"3","Test Team 1",2020-02-04,2021-01-01
"4","Test Team 1",2020-02-04,2020-11-16
"4","Test Team 1",2020-02-04,2020-06-23
"4","Test Team 1",2020-02-04,2020-02-11
"4","Test Team 1",2020-02-04,2020-03-29
"4","Test Team 1",2020-02-04,2021-01-01
"4","Test Team 1",2020-02-04,2020-02-25
"4","Test Team 1",2020-02-04,2020-03-03
"4","Test Team 1",2020-02-04,2020-12-15
"4","Test Team 1",2020-02-04,2020-10-27
"4","Test Team 1",2020-02-04,2020-03-30
"4","Test Team 1",2020-02-02,2020-04-21
"4","Test Team 1",2020-02-03,2021-01-01
"4","Test Team 1",2020-02-04,2020-05-18
"4","Test Team 1",2020-02-04,2021-01-01
"4","Test Team 1",2020-02-04,2020-04-07
"4","Test Team 1",2020-02-04,2020-04-07
"4","Test Team 1",2020-02-04,2020-06-21
"5","Test Team 1",2020-02-04,2020-08-03
"5","Test Team 1",2020-02-03,2020-02-25
"5","Test Team 1",2020-02-04,2020-04-21
"5","Test Team 1",2020-02-04,2020-02-11
"5","Test Team 1",2020-02-02,2020-05-11
"5","Test Team 1",2020-02-04,2020-12-20
"5","Test Team 1",2020-02-04,2020-08-03
"5","Test Team 1",2020-02-04,2021-01-01
"5","Test Team 1",2020-02-03,2020-08-04
"5","Test Team 1",2020-02-03,2021-01-01
"5","Test Team 1",2020-02-02,2021-01-01
"5","Test Team 1",2020-02-03,2020-09-29
"5","Test Team 1",2020-02-03,2021-01-01
"5","Test Team 1",2020-02-04,2020-10-26
"5","Test Team 1",2020-02-04,2020-03-24
"5","Test Team 1",2020-02-04,2020-05-05
"5","Test Team 1",2020-02-04,2021-01-01
"5","Test Team 1",2020-02-03,2020-06-16
"5","Test Team 1",2020-02-04,2020-03-08
"5","Test Team 1",2020-02-04,2020-07-26
"5","Test Team 1",2020-02-03,2020-05-05
"6","Test Team 1",2020-02-04,2020-06-22
"6","Test Team 1",2020-02-03,2020-06-08
"6","Test Team 1",2020-02-03,2021-01-01
"6","Test Team 1",2020-02-04,2020-07-28
"6","Test Team 1",2020-02-04,2021-01-01
"6","Test Team 1",2020-02-04,2020-06-01
"6","Test Team 1",2020-02-04,2020-03-31
"6","Test Team 1",2020-02-04,2020-09-14
"6","Test Team 1",2020-02-04,2021-01-01
"6","Test Team 1",2020-02-04,2021-01-01
"6","Test Team 1",2020-02-04,2020-03-24
"6","Test Team 1",2020-02-04,2021-01-01
"6","Test Team 1",2020-02-04,2020-04-05
"6","Test Team 1",2020-02-04,2020-12-01
"6","Test Team 1",2020-02-03,2020-03-03
"6","Test Team 1",2020-02-04,2020-02-23
"6","Test Team 1",2020-02-04,2020-09-22
"6","Test Team 1",2020-02-04,2021-01-01
"6","Test Team 1",2020-02-04,2020-04-12
"6","Test Team 1",2020-02-04,2021-01-01
"6","Test Team 1",2020-02-04,2020-07-14
"7","Test Team 1",2020-02-04,2020-10-27
"7","Test Team 1",2020-02-04,2021-01-01
"7","Test Team 1",2020-02-04,2020-08-25
"7","Test Team 1",2020-02-02,2021-01-01
"7","Test Team 1",2020-02-04,2020-02-11
"7","Test Team 1",2020-02-04,2021-01-01
"7","Test Team 1",2020-02-04,2020-10-18
"7","Test Team 1",2020-02-04,2020-05-26
"8","Test Team 1",2020-02-03,2020-06-23
"8","Test Team 1",2020-02-04,2020-06-29
"8","Test Team 1",2020-02-04,2020-06-02
"8","Test Team 1",2020-02-04,2020-07-26
"8","Test Team 1",2020-02-04,2020-02-17
"8","Test Team 1",2020-02-03,2020-04-28
"8","Test Team 1",2020-02-04,2020-04-14
"8","Test Team 1",2020-02-03,2020-06-02
"8","Test Team 1",2020-02-04,2020-05-12
"8","Test Team 1",2020-02-04,2020-07-28
"8","Test Team 1",2020-02-04,2020-02-17
"8","Test Team 1",2020-02-04,2020-07-21
"9","Test Team 1",2020-02-04,2021-01-01
"9","Test Team 1",2020-02-02,2020-05-26
"9","Test Team 1",2020-02-04,2020-02-25
"9","Test Team 1",2020-02-02,2020-04-05
"9","Test Team 1",2020-02-03,2020-06-09
"9","Test Team 1",2020-02-04,2020-02-06
"9","Test Team 1",2020-02-03,2020-03-24
"9","Test Team 1",2020-02-03,2020-10-12
"9","Test Team 1",2020-02-04,2020-09-15
"9","Test Team 1",2020-02-04,2020-11-23
"9","Test Team 1",2020-02-02,2020-10-27
"9","Test Team 1",2020-02-03,2020-04-21
"9","Test Team 1",2020-02-03,2020-11-01
"9","Test Team 1",2020-02-04,2020-06-02
"9","Test Team 1",2020-02-04,2020-06-30
"9","Test Team 1",2020-02-04,2020-03-24
"9","Test Team 1",2020-02-02,2020-11-15
"9","Test Team 1",2020-02-04,2020-04-07
"9","Test Team 1",2020-02-04,2020-03-31
"9","Test Team 1",2020-02-04,2020-05-12
"10","Test Team 1",2020-02-04,2020-04-07
"10","Test Team 1",2020-02-04,2020-03-17
"10","Test Team 1",2020-02-03,2021-01-01
"10","Test Team 1",2020-02-04,2020-02-27
"10","Test Team 1",2020-02-04,2020-09-15
"10","Test Team 1",2020-02-03,2020-02-19
"10","Test Team 1",2020-02-03,2020-04-07
"10","Test Team 1",2020-02-04,2020-05-18
"10","Test Team 1",2020-02-04,2020-06-30
"10","Test Team 1",2020-02-03,2020-03-31
"10","Test Team 1",2020-02-04,2020-04-06
"10","Test Team 1",2020-02-03,2020-04-07
"10","Test Team 1",2020-02-04,2020-02-18
"10","Test Team 1",2020-02-04,2021-01-01
"10","Test Team 1",2020-02-04,2020-02-25
"10","Test Team 1",2020-02-04,2020-03-16
"10","Test Team 1",2020-02-04,2020-03-03
"10","Test Team 1",2020-02-04,2021-01-01
"10","Test Team 1",2020-02-04,2020-02-21
"10","Test Team 1",2020-02-02,2020-05-11
"10","Test Team 1",2020-02-02,2020-04-28
"10","Test Team 1",2020-02-03,2020-06-14
"10","Test Team 1",2020-02-04,2020-02-18
"10","Test Team 1",2020-02-04,2021-01-01
"10","Test Team 1",2020-02-04,2020-09-29
"10","Test Team 1",2020-02-04,2021-01-01
"10","Test Team 1",2020-02-04,2020-04-19
"10","Test Team 1",2020-02-04,2020-02-18
"10","Test Team 1",2020-02-04,2020-02-25
"10","Test Team 1",2020-02-04,2021-01-01
"10","Test Team 1",2020-02-04,2020-02-20
"10","Test Team 1",2020-02-04,2020-04-14
"1","Test Team 1",2020-02-11,2021-01-01
"1","Test Team 1",2020-02-11,2020-04-07
"1","Test Team 1",2020-02-10,2020-04-07
"1","Test Team 1",2020-02-11,2020-12-08
"1","Test Team 1",2020-02-09,2020-05-05
"1","Test Team 1",2020-02-11,2021-01-01
"1","Test Team 1",2020-02-09,2021-01-01
"1","Test Team 1",2020-02-11,2020-08-11
"1","Test Team 1",2020-02-11,2020-04-20
"1","Test Team 1",2020-02-11,2020-12-08
"1","Test Team 1",2020-02-11,2020-02-21
"1","Test Team 1",2020-02-10,2021-01-01
"1","Test Team 1",2020-02-10,2020-03-03
"1","Test Team 1",2020-02-11,2021-01-01
"1","Test Team 1",2020-02-11,2020-04-27
"1","Test Team 1",2020-02-11,2020-04-26
"1","Test Team 1",2020-02-11,2020-02-20
"1","Test Team 1",2020-02-11,2020-09-22
"1","Test Team 1",2020-02-11,2020-04-07
"1","Test Team 1",2020-02-11,2021-01-01
"1","Test Team 1",2020-02-11,2021-01-01
"1","Test Team 1",2020-02-09,2021-01-01
"2","Test Team 1",2020-02-11,2020-06-09
"2","Test Team 1",2020-02-11,2020-08-25
"2","Test Team 1",2020-02-11,2020-02-25
"2","Test Team 1",2020-02-09,2020-02-18
"2","Test Team 1",2020-02-11,2021-01-01
"2","Test Team 1",2020-02-11,2020-07-14
"2","Test Team 1",2020-02-11,2021-01-01
"2","Test Team 1",2020-02-11,2020-12-08
"3","Test Team 1",2020-02-11,2021-01-01
"3","Test Team 1",2020-02-11,2020-05-05
"3","Test Team 1",2020-02-11,2021-01-01
"3","Test Team 1",2020-02-10,2020-08-04
"3","Test Team 1",2020-02-11,2020-07-14
"3","Test Team 1",2020-02-11,2020-04-28
"3","Test Team 1",2020-02-11,2020-02-18
"3","Test Team 1",2020-02-09,2020-08-02
"3","Test Team 1",2020-02-11,2020-06-14
"3","Test Team 1",2020-02-11,2020-05-12
"3","Test Team 1",2020-02-11,2020-03-10
"3","Test Team 1",2020-02-09,2021-01-01
"3","Test Team 1",2020-02-09,2020-07-28
"3","Test Team 1",2020-02-11,2020-04-27
"3","Test Team 1",2020-02-11,2020-06-30
"3","Test Team 1",2020-02-10,2020-02-18
"4","Test Team 1",2020-02-11,2020-05-19
"4","Test Team 1",2020-02-11,2020-10-13
"4","Test Team 1",2020-02-11,2020-02-24
"4","Test Team 1",2020-02-11,2020-03-30
"4","Test Team 1",2020-02-09,2020-10-13
"4","Test Team 1",2020-02-11,2020-04-21
"4","Test Team 1",2020-02-10,2020-07-28
"4","Test Team 1",2020-02-11,2020-03-31
"4","Test Team 1",2020-02-11,2020-12-22
"4","Test Team 1",2020-02-09,2020-02-21
"4","Test Team 1",2020-02-11,2020-04-12
"4","Test Team 1",2020-02-11,2020-03-03
"4","Test Team 1",2020-02-11,2020-04-07
"4","Test Team 1",2020-02-11,2020-03-03
"4","Test Team 1",2020-02-11,2021-01-01
"4","Test Team 1",2020-02-11,2020-04-28
"4","Test Team 1",2020-02-11,2020-05-05
"4","Test Team 1",2020-02-11,2020-06-09
"5","Test Team 1",2020-02-11,2020-05-12
"5","Test Team 1",2020-02-11,2020-10-06
"5","Test Team 1",2020-02-11,2020-03-09
"5","Test Team 1",2020-02-11,2020-07-26
"5","Test Team 1",2020-02-11,2021-01-01
"5","Test Team 1",2020-02-09,2021-01-01
"5","Test Team 1",2020-02-09,2021-01-01
"5","Test Team 1",2020-02-11,2020-02-23
"5","Test Team 1",2020-02-10,2020-02-14
"5","Test Team 1",2020-02-11,2021-01-01
"5","Test Team 1",2020-02-11,2020-11-15
"5","Test Team 1",2020-02-09,2020-03-24
"6","Test Team 1",2020-02-10,2020-03-10
"6","Test Team 1",2020-02-11,2020-09-22
"6","Test Team 1",2020-02-11,2021-01-01
"6","Test Team 1",2020-02-11,2021-01-01
"6","Test Team 1",2020-02-11,2020-09-15
"6","Test Team 1",2020-02-11,2021-01-01
"6","Test Team 1",2020-02-10,2020-03-03
"6","Test Team 1",2020-02-11,2020-09-15
"6","Test Team 1",2020-02-11,2020-02-25
"6","Test Team 1",2020-02-11,2021-01-01
"6","Test Team 1",2020-02-11,2020-11-17
"6","Test Team 1",2020-02-11,2020-07-21
"6","Test Team 1",2020-02-11,2021-01-01
"6","Test Team 1",2020-02-11,2020-06-23
"6","Test Team 1",2020-02-11,2020-03-29
"6","Test Team 1",2020-02-11,2020-06-07
"6","Test Team 1",2020-02-09,2020-12-06
"7","Test Team 1",2020-02-11,2021-01-01
"7","Test Team 1",2020-02-11,2020-05-26
"7","Test Team 1",2020-02-11,2020-03-31
"7","Test Team 1",2020-02-11,2021-01-01
"7","Test Team 1",2020-02-11,2021-01-01
"7","Test Team 1",2020-02-11,2020-05-05
"7","Test Team 1",2020-02-11,2020-02-11
"7","Test Team 1",2020-02-11,2020-07-21
"7","Test Team 1",2020-02-11,2021-01-01
"7","Test Team 1",2020-02-11,2020-05-17
"7","Test Team 1",2020-02-11,2020-04-14
"7","Test Team 1",2020-02-10,2020-06-23
"7","Test Team 1",2020-02-11,2021-01-01
"7","Test Team 1",2020-02-09,2020-04-19
"7","Test Team 1",2020-02-11,2020-05-12
"7","Test Team 1",2020-02-11,2021-01-01
"7","Test Team 1",2020-02-11,2021-01-01
"8","Test Team 1",2020-02-11,2020-12-01
"8","Test Team 1",2020-02-11,2020-06-02
"8","Test Team 1",2020-02-11,2021-01-01
"8","Test Team 1",2020-02-11,2020-05-26
"8","Test Team 1",2020-02-11,2020-07-21
"8","Test Team 1",2020-02-10,2020-08-18
"8","Test Team 1",2020-02-11,2020-03-10
"8","Test Team 1",2020-02-09,2020-07-21
"8","Test Team 1",2020-02-09,2020-06-09
"8","Test Team 1",2020-02-11,2020-06-02
"9","Test Team 1",2020-02-11,2020-06-01
"9","Test Team 1",2020-02-11,2020-12-15
"9","Test Team 1",2020-02-11,2020-05-11
"9","Test Team 1",2020-02-11,2020-05-26
"9","Test Team 1",2020-02-10,2020-02-21
"9","Test Team 1",2020-02-11,2021-01-01
"9","Test Team 1",2020-02-11,2021-01-01
"9","Test Team 1",2020-02-09,2020-05-26
"9","Test Team 1",2020-02-11,2020-02-25
"9","Test Team 1",2020-02-11,2021-01-01
"9","Test Team 1",2020-02-11,2021-01-01
"9","Test Team 1",2020-02-11,2020-05-19
"10","Test Team 1",2020-02-11,2021-01-01
"10","Test Team 1",2020-02-11,2021-01-01
"10","Test Team 1",2020-02-10,2021-01-01
"10","Test Team 1",2020-02-11,2020-06-09
"10","Test Team 1",2020-02-11,2020-02-25
"10","Test Team 1",2020-02-09,2020-10-13
"10","Test Team 1",2020-02-11,2021-01-01
"10","Test Team 1",2020-02-11,2020-03-30
"10","Test Team 1",2020-02-10,2020-02-25
"10","Test Team 1",2020-02-11,2020-03-01
"10","Test Team 1",2020-02-11,2021-01-01
"10","Test Team 1",2020-02-11,2021-01-01
"10","Test Team 1",2020-02-11,2020-05-26
"10","Test Team 1",2020-02-11,2020-04-07
"10","Test Team 1",2020-02-11,2020-02-18
"1","Test Team 1",2020-02-16,2020-03-10
"1","Test Team 1",2020-02-18,2020-02-21
"1","Test Team 1",2020-02-18,2021-01-01
"1","Test Team 1",2020-02-17,2020-04-14
"1","Test Team 1",2020-02-18,2020-02-20
"1","Test Team 1",2020-02-18,2020-08-02
"1","Test Team 1",2020-02-18,2020-04-06
"1","Test Team 1",2020-02-18,2020-05-05
"1","Test Team 1",2020-02-16,2020-08-11
"1","Test Team 1",2020-02-18,2020-02-21
"1","Test Team 1",2020-02-17,2020-12-29
"1","Test Team 1",2020-02-18,2021-01-01
"1","Test Team 1",2020-02-18,2020-04-07
"1","Test Team 1",2020-02-18,2020-12-13
"1","Test Team 1",2020-02-18,2020-07-28
"1","Test Team 1",2020-02-18,2020-11-16
"1","Test Team 1",2020-02-18,2020-03-03
"1","Test Team 1",2020-02-18,2020-03-01
"1","Test Team 1",2020-02-17,2021-01-01
"1","Test Team 1",2020-02-18,2021-01-01
"1","Test Team 1",2020-02-18,2020-03-03
"1","Test Team 1",2020-02-18,2020-11-17
"1","Test Team 1",2020-02-18,2020-07-27
"1","Test Team 1",2020-02-18,2020-03-17
"1","Test Team 1",2020-02-16,2020-03-30
"1","Test Team 1",2020-02-18,2020-02-19
"1","Test Team 1",2020-02-17,2020-02-21
"1","Test Team 1",2020-02-16,2021-01-01
"1","Test Team 1",2020-02-18,2020-08-18
"2","Test Team 1",2020-02-16,2020-04-14
"2","Test Team 1",2020-02-18,2021-01-01
"2","Test Team 1",2020-02-18,2021-01-01
"3","Test Team 1",2020-02-18,2020-04-14
"3","Test Team 1",2020-02-16,2020-04-28
"3","Test Team 1",2020-02-18,2020-10-20
"3","Test Team 1",2020-02-18,2020-07-07
"3","Test Team 1",2020-02-18,2020-02-25
"3","Test Team 1",2020-02-18,2020-08-31
"3","Test Team 1",2020-02-18,2020-02-21
"3","Test Team 1",2020-02-18,2020-02-19
"3","Test Team 1",2020-02-18,2020-08-16
"3","Test Team 1",2020-02-17,2021-01-01
"3","Test Team 1",2020-02-18,2020-04-14
"3","Test Team 1",2020-02-18,2020-11-17
"3","Test Team 1",2020-02-16,2020-04-28
"3","Test Team 1",2020-02-18,2020-10-20
"3","Test Team 1",2020-02-16,2020-09-01
"3","Test Team 1",2020-02-18,2020-04-28
"3","Test Team 1",2020-02-17,2020-05-05
"3","Test Team 1",2020-02-18,2020-07-07
"3","Test Team 1",2020-02-18,2020-06-16
"3","Test Team 1",2020-02-16,2020-07-26
"3","Test Team 1",2020-02-18,2021-01-01
"3","Test Team 1",2020-02-18,2020-02-21
"3","Test Team 1",2020-02-18,2020-04-28
"4","Test Team 1",2020-02-17,2020-05-05
"4","Test Team 1",2020-02-18,2020-03-31
"4","Test Team 1",2020-02-18,2021-01-01
"4","Test Team 1",2020-02-18,2020-02-25
"4","Test Team 1",2020-02-18,2021-01-01
"4","Test Team 1",2020-02-18,2020-02-25
"4","Test Team 1",2020-02-18,2020-12-29
"4","Test Team 1",2020-02-18,2020-09-15
"4","Test Team 1",2020-02-18,2020-04-07
"4","Test Team 1",2020-02-18,2020-05-26
"4","Test Team 1",2020-02-18,2020-04-12
"4","Test Team 1",2020-02-18,2020-05-05
"4","Test Team 1",2020-02-17,2020-05-19
"4","Test Team 1",2020-02-18,2020-06-01
"4","Test Team 1",2020-02-18,2020-03-03
"4","Test Team 1",2020-02-18,2021-01-01
"4","Test Team 1",2020-02-18,2020-03-17
"4","Test Team 1",2020-02-18,2020-09-15
"4","Test Team 1",2020-02-18,2021-01-01
"4","Test Team 1",2020-02-16,2020-04-28
"5","Test Team 1",2020-02-18,2020-12-13
"5","Test Team 1",2020-02-16,2020-09-07
"5","Test Team 1",2020-02-18,2021-01-01
"5","Test Team 1",2020-02-18,2020-04-07
"5","Test Team 1",2020-02-18,2021-01-01
"5","Test Team 1",2020-02-18,2020-02-20
"5","Test Team 1",2020-02-18,2021-01-01
"5","Test Team 1",2020-02-18,2020-04-28
"5","Test Team 1",2020-02-18,2020-02-26
"5","Test Team 1",2020-02-18,2020-03-10
"6","Test Team 1",2020-02-18,2020-06-16
"6","Test Team 1",2020-02-18,2021-01-01
"6","Test Team 1",2020-02-18,2020-10-06
"6","Test Team 1",2020-02-16,2020-03-23
"7","Test Team 1",2020-02-17,2020-10-13
"7","Test Team 1",2020-02-18,2020-03-24
"7","Test Team 1",2020-02-18,2021-01-01
"7","Test Team 1",2020-02-18,2021-01-01
"7","Test Team 1",2020-02-17,2020-11-29
"7","Test Team 1",2020-02-16,2020-03-10
"7","Test Team 1",2020-02-17,2020-06-01
"7","Test Team 1",2020-02-18,2021-01-01
"7","Test Team 1",2020-02-18,2020-08-25
"7","Test Team 1",2020-02-18,2021-01-01
"7","Test Team 1",2020-02-18,2020-11-24
"7","Test Team 1",2020-02-18,2021-01-01
"7","Test Team 1",2020-02-18,2020-12-28
"7","Test Team 1",2020-02-18,2021-01-01
"7","Test Team 1",2020-02-18,2020-07-28
"7","Test Team 1",2020-02-18,2021-01-01
"8","Test Team 1",2020-02-16,2020-05-05
"8","Test Team 1",2020-02-18,2021-01-01
"8","Test Team 1",2020-02-18,2020-07-14
"8","Test Team 1",2020-02-18,2021-01-01
"8","Test Team 1",2020-02-18,2020-06-14
"8","Test Team 1",2020-02-18,2021-01-01
"8","Test Team 1",2020-02-17,2020-07-14
"8","Test Team 1",2020-02-18,2020-05-19
"8","Test Team 1",2020-02-18,2020-07-27
"8","Test Team 1",2020-02-18,2020-08-23
"8","Test Team 1",2020-02-18,2020-04-07
"8","Test Team 1",2020-02-18,2021-01-01
"8","Test Team 1",2020-02-16,2020-05-31
"8","Test Team 1",2020-02-17,2020-12-01
"8","Test Team 1",2020-02-18,2021-01-01
"8","Test Team 1",2020-02-18,2020-02-21
"8","Test Team 1",2020-02-18,2020-10-18
"8","Test Team 1",2020-02-18,2020-02-20
"8","Test Team 1",2020-02-18,2020-02-20
"8","Test Team 1",2020-02-18,2021-01-01
"8","Test Team 1",2020-02-18,2020-04-14
"9","Test Team 1",2020-02-18,2020-09-15
"9","Test Team 1",2020-02-18,2021-01-01
"9","Test Team 1",2020-02-18,2021-01-01
"9","Test Team 1",2020-02-17,2020-08-18
"9","Test Team 1",2020-02-18,2020-06-09
"9","Test Team 1",2020-02-17,2020-06-09
"9","Test Team 1",2020-02-17,2020-03-03
"9","Test Team 1",2020-02-18,2020-05-12
"9","Test Team 1",2020-02-18,2020-05-12
"9","Test Team 1",2020-02-18,2020-10-13
"9","Test Team 1",2020-02-18,2020-05-10
"9","Test Team 1",2020-02-18,2020-03-01
"9","Test Team 1",2020-02-17,2020-07-07
"9","Test Team 1",2020-02-17,2020-05-12
"9","Test Team 1",2020-02-18,2021-01-01
"9","Test Team 1",2020-02-17,2021-01-01
"9","Test Team 1",2020-02-18,2020-06-02
"9","Test Team 1",2020-02-18,2021-01-01
"9","Test Team 1",2020-02-18,2021-01-01
"9","Test Team 1",2020-02-18,2021-01-01
"10","Test Team 1",2020-02-18,2021-01-01
"10","Test Team 1",2020-02-16,2020-06-23
"10","Test Team 1",2020-02-16,2020-06-02
"10","Test Team 1",2020-02-18,2020-04-07
"10","Test Team 1",2020-02-17,2021-01-01
"10","Test Team 1",2020-02-17,2021-01-01
"10","Test Team 1",2020-02-18,2021-01-01
"10","Test Team 1",2020-02-18,2021-01-01
"10","Test Team 1",2020-02-17,2020-04-05
"10","Test Team 1",2020-02-18,2020-03-03
"10","Test Team 1",2020-02-17,2020-06-23
"10","Test Team 1",2020-02-17,2020-10-11
"10","Test Team 1",2020-02-18,2020-02-25
"10","Test Team 1",2020-02-18,2020-03-02
"10","Test Team 1",2020-02-17,2020-11-10
"10","Test Team 1",2020-02-18,2020-03-03
"1","Test Team 1",2020-02-25,2020-04-14
"1","Test Team 1",2020-02-25,2020-06-23
"1","Test Team 1",2020-02-24,2020-09-08
"1","Test Team 1",2020-02-24,2020-02-24
"1","Test Team 1",2020-02-23,2020-04-07
"1","Test Team 1",2020-02-23,2020-05-05
"1","Test Team 1",2020-02-25,2020-03-22
"1","Test Team 1",2020-02-25,2020-04-07
"1","Test Team 1",2020-02-23,2020-06-09
"1","Test Team 1",2020-02-23,2021-01-01
"1","Test Team 1",2020-02-25,2021-01-01
"1","Test Team 1",2020-02-23,2021-01-01
"1","Test Team 1",2020-02-23,2020-06-23
"1","Test Team 1",2020-02-24,2020-04-07
"1","Test Team 1",2020-02-25,2021-01-01
"1","Test Team 1",2020-02-25,2020-05-24
"1","Test Team 1",2020-02-25,2021-01-01
"2","Test Team 1",2020-02-25,2020-12-29
"2","Test Team 1",2020-02-25,2020-02-26
"2","Test Team 1",2020-02-25,2020-06-09
"2","Test Team 1",2020-02-25,2020-08-04
"2","Test Team 1",2020-02-23,2020-11-03
"2","Test Team 1",2020-02-25,2020-03-03
"2","Test Team 1",2020-02-25,2020-08-02
"2","Test Team 1",2020-02-24,2021-01-01
"2","Test Team 1",2020-02-25,2020-06-09
"2","Test Team 1",2020-02-24,2020-06-29
"3","Test Team 1",2020-02-25,2020-09-29
"3","Test Team 1",2020-02-25,2020-08-02
"3","Test Team 1",2020-02-25,2020-03-24
"3","Test Team 1",2020-02-25,2020-05-19
"4","Test Team 1",2020-02-25,2020-03-02
"4","Test Team 1",2020-02-25,2020-03-01
"4","Test Team 1",2020-02-25,2020-04-21
"4","Test Team 1",2020-02-25,2020-05-19
"4","Test Team 1",2020-02-25,2020-03-03
"4","Test Team 1",2020-02-25,2020-03-31
"4","Test Team 1",2020-02-25,2021-01-01
"4","Test Team 1",2020-02-25,2021-01-01
"4","Test Team 1",2020-02-25,2020-10-27
"4","Test Team 1",2020-02-23,2020-03-03
"4","Test Team 1",2020-02-25,2020-07-14
"4","Test Team 1",2020-02-25,2020-09-20
"4","Test Team 1",2020-02-23,2021-01-01
"5","Test Team 1",2020-02-25,2021-01-01
"5","Test Team 1",2020-02-24,2020-02-26
"5","Test Team 1",2020-02-25,2020-02-25
"5","Test Team 1",2020-02-25,2020-10-27
"5","Test Team 1",2020-02-25,2020-03-01
"5","Test Team 1",2020-02-25,2020-02-27
"5","Test Team 1",2020-02-25,2020-07-19
"5","Test Team 1",2020-02-25,2021-01-01
"5","Test Team 1",2020-02-25,2020-03-10
"5","Test Team 1",2020-02-25,2020-07-14
"5","Test Team 1",2020-02-25,2020-02-26
"5","Test Team 1",2020-02-25,2021-01-01
"5","Test Team 1",2020-02-25,2021-01-01
"5","Test Team 1",2020-02-25,2020-06-02
"5","Test Team 1",2020-02-25,2020-06-09
"5","Test Team 1",2020-02-25,2020-06-07
"5","Test Team 1",2020-02-24,2021-01-01
"5","Test Team 1",2020-02-25,2021-01-01
"5","Test Team 1",2020-02-25,2021-01-01
"5","Test Team 1",2020-02-25,2020-03-02
"5","Test Team 1",2020-02-25,2020-06-22
"6","Test Team 1",2020-02-25,2020-05-19
"6","Test Team 1",2020-02-25,2020-07-07
"6","Test Team 1",2020-02-25,2020-05-24
"6","Test Team 1",2020-02-24,2020-04-28
"6","Test Team 1",2020-02-25,2020-07-28
"6","Test Team 1",2020-02-25,2021-01-01
"6","Test Team 1",2020-02-25,2020-09-13
"7","Test Team 1",2020-02-25,2021-01-01
"7","Test Team 1",2020-02-25,2020-06-23
"7","Test Team 1",2020-02-23,2021-01-01
