"team","week","group","first.seen","last.seen","status","time.diff","severity","vuln.date","week.end","id"
"4",3,"Test Team 1",2020-01-21,2020-11-08,1,292,"High","2019-05-19",45,303
"4",3,"Test Team 1",2020-01-21,2020-01-28,1,7,"High","2019-08-31",4,304
"4",3,"Test Team 1",2020-01-21,2020-02-25,1,35,"Critical","2019-07-23",8,305
"4",3,"Test Team 1",2020-01-19,2020-01-21,1,2,"Critical","2019-03-24",3,306
"4",3,"Test Team 1",2020-01-21,2020-03-03,1,42,"High","2018-03-11",9,307
"4",3,"Test Team 1",2020-01-21,2020-02-04,1,14,"Critical","2019-05-01",5,308
"4",3,"Test Team 1",2020-01-21,2020-06-28,1,159,"Critical","2019-02-24",26,309
"4",3,"Test Team 1",2020-01-21,2020-02-04,1,14,"Critical","2019-08-12",5,310
"4",3,"Test Team 1",2020-01-21,2020-03-31,1,70,"High","2015-08-31",13,311
"4",3,"Test Team 1",2020-01-19,2020-07-14,1,177,"Critical","2019-11-30",28,312
"4",3,"Test Team 1",2020-01-21,2020-06-28,1,159,"Critical","2019-06-04",26,313
"4",3,"Test Team 1",2020-01-21,2020-01-22,1,1,"Critical","2019-10-07",4,314
"4",3,"Test Team 1",2020-01-20,2020-10-20,1,274,"Critical","2019-02-12",42,315
"4",3,"Test Team 1",2020-01-21,2020-03-10,1,49,"High","2019-04-17",10,316
"5",3,"Test Team 1",2020-01-21,2020-03-17,1,56,"High","2017-10-14",11,317
"5",3,"Test Team 1",2020-01-20,2021-01-01,0,347,"High","2018-06-05",53,318
"5",3,"Test Team 1",2020-01-20,2020-02-25,1,36,"High","2019-06-17",8,319
"5",3,"Test Team 1",2020-01-21,2020-11-30,1,314,"High","2019-06-18",48,320
"5",3,"Test Team 1",2020-01-21,2020-04-13,1,83,"Critical","2018-09-07",15,321
"5",3,"Test Team 1",2020-01-21,2020-02-02,1,12,"High","2019-02-11",5,322
"5",3,"Test Team 1",2020-01-21,2020-08-04,1,196,"Critical","2020-01-11",31,323
"5",3,"Test Team 1",2020-01-20,2021-01-01,0,347,"Critical","2019-04-22",53,324
"5",3,"Test Team 1",2020-01-21,2020-10-06,1,259,"High","2019-04-01",40,325
"5",3,"Test Team 1",2020-01-21,2020-02-25,1,35,"High","2018-07-07",8,326
"5",3,"Test Team 1",2020-01-21,2020-03-03,1,42,"High","2019-10-14",9,327
"5",3,"Test Team 1",2020-01-20,2020-09-08,1,232,"Critical","2019-05-01",36,328
"5",3,"Test Team 1",2020-01-19,2020-10-20,1,275,"High","2018-12-10",42,329
"5",3,"Test Team 1",2020-01-21,2020-02-23,1,33,"High","2019-01-07",8,330
"5",3,"Test Team 1",2020-01-21,2020-03-17,1,56,"Critical","2019-11-07",11,331
"5",3,"Test Team 1",2020-01-21,2020-05-12,1,112,"Critical","2019-03-05",19,332
"5",3,"Test Team 1",2020-01-21,2020-02-02,1,12,"Critical","2019-03-13",5,333
"6",3,"Test Team 1",2020-01-21,2020-03-03,1,42,"High","2019-12-19",9,334
"6",3,"Test Team 1",2020-01-21,2020-01-28,1,7,"Extreme","2019-11-22",4,335
"6",3,"Test Team 1",2020-01-21,2021-01-01,0,346,"High","2019-06-07",53,336
"6",3,"Test Team 1",2020-01-21,2020-03-10,1,49,"Critical","2019-05-12",10,337
"6",3,"Test Team 1",2020-01-21,2021-01-01,0,346,"Critical","2019-07-28",53,338
"6",3,"Test Team 1",2020-01-21,2020-03-03,1,42,"High","2019-12-26",9,339
"6",3,"Test Team 1",2020-01-20,2020-03-24,1,64,"High","2018-04-09",12,340
"6",3,"Test Team 1",2020-01-19,2020-02-04,1,16,"Critical","2019-09-27",5,341
"6",3,"Test Team 1",2020-01-19,2021-01-01,0,348,"Critical","2019-08-10",53,342
"6",3,"Test Team 1",2020-01-21,2020-01-29,1,8,"Critical","2019-03-14",5,343
"6",3,"Test Team 1",2020-01-19,2020-01-21,1,2,"Critical","2019-05-21",3,344
"6",3,"Test Team 1",2020-01-20,2020-01-27,1,7,"Critical","2019-02-10",4,345
"6",3,"Test Team 1",2020-01-21,2020-09-29,1,252,"High","2019-06-11",39,346
"6",3,"Test Team 1",2020-01-21,2021-01-01,0,346,"High","2019-11-03",53,347
"7",3,"Test Team 1",2020-01-21,2021-01-01,0,346,"High","2019-03-29",53,348
"7",3,"Test Team 1",2020-01-20,2020-01-21,1,1,"Critical","2019-04-26",3,349
"7",3,"Test Team 1",2020-01-21,2020-04-28,1,98,"High","2018-08-07",17,350
"7",3,"Test Team 1",2020-01-21,2020-05-26,1,126,"Critical","2019-10-24",21,351
"7",3,"Test Team 1",2020-01-19,2021-01-01,0,348,"High","2020-01-18",53,352
"7",3,"Test Team 1",2020-01-21,2021-01-01,0,346,"Critical","2019-03-11",53,353
"7",3,"Test Team 1",2020-01-21,2020-02-25,1,35,"Critical","2019-08-15",8,354
"7",3,"Test Team 1",2020-01-21,2020-04-19,1,89,"Critical","2019-03-15",16,355
"7",3,"Test Team 1",2020-01-21,2020-10-04,1,257,"High","2019-03-09",40,356
"7",3,"Test Team 1",2020-01-19,2020-07-06,1,169,"High","2018-04-15",27,357
"7",3,"Test Team 1",2020-01-19,2020-12-08,1,324,"Critical","2019-03-22",49,358
"7",3,"Test Team 1",2020-01-20,2020-02-09,1,20,"Critical","2019-08-30",6,359
"7",3,"Test Team 1",2020-01-21,2020-02-11,1,21,"Critical","2019-12-22",6,360
"7",3,"Test Team 1",2020-01-21,2020-07-07,1,168,"High","2019-04-11",27,361
"7",3,"Test Team 1",2020-01-20,2020-04-21,1,92,"High","2019-11-18",16,362
"7",3,"Test Team 1",2020-01-21,2021-01-01,0,346,"High","2019-05-20",53,363
"7",3,"Test Team 1",2020-01-19,2020-05-19,1,121,"Critical","2019-10-03",20,364
"7",3,"Test Team 1",2020-01-21,2020-10-20,1,273,"High","2019-07-26",42,365
"7",3,"Test Team 1",2020-01-21,2020-06-15,1,146,"High","2018-11-07",24,366
"8",3,"Test Team 1",2020-01-21,2020-05-12,1,112,"Critical","2020-01-12",19,367
"8",3,"Test Team 1",2020-01-19,2020-08-17,1,211,"High","2019-12-23",33,368
"8",3,"Test Team 1",2020-01-21,2020-06-09,1,140,"High","2018-02-11",23,369
"8",3,"Test Team 1",2020-01-21,2021-01-01,0,346,"Critical","2019-02-13",53,370
"8",3,"Test Team 1",2020-01-21,2020-09-22,1,245,"Critical","2018-09-13",38,371
"8",3,"Test Team 1",2020-01-21,2021-01-01,0,346,"High","2019-12-21",53,372
"8",3,"Test Team 1",2020-01-20,2020-10-27,1,281,"High","2019-07-02",43,373
"8",3,"Test Team 1",2020-01-19,2020-06-14,1,147,"High","2019-06-26",24,374
"8",3,"Test Team 1",2020-01-21,2020-08-30,1,222,"High","2019-08-06",35,375
"8",3,"Test Team 1",2020-01-21,2020-06-09,1,140,"High","2019-09-25",23,376
"8",3,"Test Team 1",2020-01-21,2021-01-01,0,346,"Critical","2019-10-17",53,377
"8",3,"Test Team 1",2020-01-21,2020-10-13,1,266,"High","2019-07-07",41,378
"8",3,"Test Team 1",2020-01-21,2020-10-27,1,280,"High","2017-07-15",43,379
"8",3,"Test Team 1",2020-01-19,2020-05-19,1,121,"High","2019-06-15",20,380
"8",3,"Test Team 1",2020-01-21,2020-04-12,1,82,"High","2018-08-17",15,381
"8",3,"Test Team 1",2020-01-20,2021-01-01,0,347,"High","2019-12-29",53,382
"8",3,"Test Team 1",2020-01-21,2021-01-01,0,346,"High","2019-02-15",53,383
"8",3,"Test Team 1",2020-01-21,2020-02-16,1,26,"Critical","2019-12-06",7,384
"8",3,"Test Team 1",2020-01-21,2020-04-21,1,91,"High","2019-09-28",16,385
"9",3,"Test Team 1",2020-01-21,2020-11-01,1,285,"Critical","2019-07-07",44,386
"9",3,"Test Team 1",2020-01-21,2020-05-25,1,125,"Critical","2019-07-04",21,387
"9",3,"Test Team 1",2020-01-20,2020-02-27,1,38,"High","2019-11-01",9,388
"9",3,"Test Team 1",2020-01-21,2020-11-23,1,307,"Critical","2016-06-07",47,389
"9",3,"Test Team 1",2020-01-19,2020-03-17,1,58,"Critical","2019-12-03",11,390
"9",3,"Test Team 1",2020-01-21,2020-01-22,1,1,"Critical","2019-05-31",4,391
"9",3,"Test Team 1",2020-01-20,2020-08-04,1,197,"Critical","2018-08-13",31,392
"9",3,"Test Team 1",2020-01-20,2021-01-01,0,347,"High","2019-08-21",53,393
"9",3,"Test Team 1",2020-01-21,2021-01-01,0,346,"Critical","2018-02-26",53,394
"9",3,"Test Team 1",2020-01-21,2020-01-28,1,7,"Extreme","2019-10-13",4,395
"9",3,"Test Team 1",2020-01-21,2021-01-01,0,346,"Critical","2019-08-04",53,396
"9",3,"Test Team 1",2020-01-21,2021-01-01,0,346,"Critical","2019-03-06",53,397
"9",3,"Test Team 1",2020-01-21,2020-09-08,1,231,"Critical","2019-03-14",36,398
"9",3,"Test Team 1",2020-01-21,2020-03-17,1,56,"High","2019-08-12",11,399
"9",3,"Test Team 1",2020-01-20,2020-10-06,1,260,"Critical","2019-10-07",40,400
"9",3,"Test Team 1",2020-01-21,2020-05-12,1,112,"High","2019-08-07",19,401
"9",3,"Test Team 1",2020-01-20,2021-01-01,0,347,"High","2019-09-24",53,402
"9",3,"Test Team 1",2020-01-21,2021-01-01,0,346,"Critical","2019-09-24",53,403
"9",3,"Test Team 1",2020-01-20,2020-09-15,1,239,"Critical","2019-11-21",37,404
"9",3,"Test Team 1",2020-01-21,2020-03-31,1,70,"High","2019-12-19",13,405
"10",3,"Test Team 1",2020-01-21,2020-05-05,1,105,"High","2019-12-13",18,406
"10",3,"Test Team 1",2020-01-21,2020-01-27,1,6,"Critical","2019-01-27",4,407
"10",3,"Test Team 1",2020-01-21,2020-03-31,1,70,"Critical","2019-06-04",13,408
"10",3,"Test Team 1",2020-01-21,2020-01-28,1,7,"Critical","2019-02-08",4,409
"10",3,"Test Team 1",2020-01-21,2020-02-18,1,28,"High","2019-09-21",7,410
"10",3,"Test Team 1",2020-01-19,2020-01-21,1,2,"Critical","2019-06-18",3,411
"10",3,"Test Team 1",2020-01-20,2020-02-03,1,14,"High","2019-11-22",5,412
"10",3,"Test Team 1",2020-01-20,2021-01-01,0,347,"High","2019-12-14",53,413
"10",3,"Test Team 1",2020-01-21,2020-01-28,1,7,"Critical","2018-04-28",4,414
"10",3,"Test Team 1",2020-01-20,2020-02-18,1,29,"High","2019-03-21",7,415
"10",3,"Test Team 1",2020-01-19,2020-07-12,1,175,"Critical","2019-07-05",28,416
"10",3,"Test Team 1",2020-01-21,2020-01-22,1,1,"Critical","2018-07-07",4,417
"10",3,"Test Team 1",2020-01-21,2020-01-28,1,7,"Critical","2019-10-24",4,418
"10",3,"Test Team 1",2020-01-21,2020-01-21,1,0,"Critical","2019-01-30",3,419
"10",3,"Test Team 1",2020-01-21,2020-06-22,1,153,"High","2019-09-21",25,420
"10",3,"Test Team 1",2020-01-21,2021-01-01,0,346,"Critical","2019-10-22",53,421
"10",3,"Test Team 1",2020-01-19,2020-05-05,1,107,"Critical","2019-05-19",18,422
"10",3,"Test Team 1",2020-01-21,2020-01-21,1,0,"Critical","2019-12-15",3,423
"10",3,"Test Team 1",2020-01-21,2021-01-01,0,346,"Critical","2019-10-24",53,424
"10",3,"Test Team 1",2020-01-20,2020-01-27,1,7,"Critical","2019-12-11",4,425
"10",3,"Test Team 1",2020-01-20,2020-08-25,1,218,"Critical","2019-04-01",34,426
"10",3,"Test Team 1",2020-01-20,2020-01-22,1,2,"Critical","2019-12-17",4,427
"10",3,"Test Team 1",2020-01-19,2020-01-29,1,10,"Critical","2019-08-15",5,428
"10",3,"Test Team 1",2020-01-21,2020-02-18,1,28,"Critical","2017-10-22",7,429
"10",3,"Test Team 1",2020-01-21,2020-07-14,1,175,"Critical","2019-04-02",28,430
"10",3,"Test Team 1",2020-01-21,2021-01-01,0,346,"High","2019-03-24",53,431
"1",4,"Test Team 1",2020-01-26,2020-11-08,1,287,"Critical","2017-01-27",45,432
"1",4,"Test Team 1",2020-01-27,2021-01-01,0,340,"High","2020-01-15",53,433
"1",4,"Test Team 1",2020-01-28,2021-01-01,0,339,"Critical","2019-11-19",53,434
"1",4,"Test Team 1",2020-01-27,2020-11-01,1,279,"High","2018-06-14",44,435
"1",4,"Test Team 1",2020-01-28,2021-01-01,0,339,"High","2020-01-22",53,436
"1",4,"Test Team 1",2020-01-28,2020-06-30,1,154,"High","2019-10-16",26,437
"1",4,"Test Team 1",2020-01-28,2020-04-14,1,77,"High","2019-02-19",15,438
"1",4,"Test Team 1",2020-01-28,2020-04-28,1,91,"High","2018-06-28",17,439
"1",4,"Test Team 1",2020-01-27,2021-01-01,0,340,"High","2019-12-01",53,440
"1",4,"Test Team 1",2020-01-28,2020-12-08,1,315,"Critical","2019-07-25",49,441
"1",4,"Test Team 1",2020-01-26,2020-11-17,1,296,"Critical","2017-03-14",46,442
"1",4,"Test Team 1",2020-01-28,2020-02-14,1,17,"High","2018-05-18",7,443
"1",4,"Test Team 1",2020-01-27,2020-04-07,1,71,"Critical","2019-09-24",14,444
"1",4,"Test Team 1",2020-01-26,2020-02-16,1,21,"High","2019-08-16",7,445
"1",4,"Test Team 1",2020-01-28,2020-11-17,1,294,"High","2019-01-06",46,446
"1",4,"Test Team 1",2020-01-28,2020-08-04,1,189,"Critical","2019-11-25",31,447
"1",4,"Test Team 1",2020-01-26,2021-01-01,0,341,"High","2019-08-04",53,448
"2",4,"Test Team 1",2020-01-28,2020-06-28,1,152,"High","2018-11-11",26,449
"2",4,"Test Team 1",2020-01-28,2020-11-17,1,294,"Critical","2019-08-22",46,450
"2",4,"Test Team 1",2020-01-28,2021-01-01,0,339,"High","2018-04-07",53,451
"2",4,"Test Team 1",2020-01-28,2020-03-10,1,42,"Critical","2019-04-28",10,452
"2",4,"Test Team 1",2020-01-26,2021-01-01,0,341,"High","2020-01-04",53,453
"2",4,"Test Team 1",2020-01-26,2020-05-11,1,106,"High","2019-08-01",19,454
"2",4,"Test Team 1",2020-01-28,2021-01-01,0,339,"Critical","2018-04-01",53,455
"2",4,"Test Team 1",2020-01-28,2020-02-21,1,24,"High","2019-08-07",8,456
"2",4,"Test Team 1",2020-01-27,2020-08-04,1,190,"High","2019-06-29",31,457
"2",4,"Test Team 1",2020-01-28,2020-04-14,1,77,"Critical","2019-05-03",15,458
"2",4,"Test Team 1",2020-01-27,2020-11-03,1,281,"High","2019-07-13",44,459
"3",4,"Test Team 1",2020-01-27,2020-12-08,1,316,"Critical","2018-07-26",49,460
"3",4,"Test Team 1",2020-01-26,2020-02-11,1,16,"Critical","2019-03-20",6,461
"3",4,"Test Team 1",2020-01-28,2020-08-03,1,188,"High","2018-04-12",31,462
"3",4,"Test Team 1",2020-01-28,2020-02-16,1,19,"Critical","2019-04-30",7,463
"3",4,"Test Team 1",2020-01-26,2020-10-20,1,268,"High","2018-09-06",42,464
"3",4,"Test Team 1",2020-01-28,2020-04-14,1,77,"Critical","2019-04-27",15,465
"3",4,"Test Team 1",2020-01-26,2021-01-01,0,341,"High","2020-01-19",53,466
"4",4,"Test Team 1",2020-01-28,2020-02-24,1,27,"Critical","2019-12-04",8,467
"4",4,"Test Team 1",2020-01-28,2020-03-01,1,33,"Critical","2019-03-01",9,468
"4",4,"Test Team 1",2020-01-28,2020-06-16,1,140,"Critical","2019-09-11",24,469
"4",4,"Test Team 1",2020-01-28,2020-05-19,1,112,"Critical","2019-02-02",20,470
"4",4,"Test Team 1",2020-01-28,2020-06-09,1,133,"Critical","2019-04-25",23,471
"4",4,"Test Team 1",2020-01-28,2021-01-01,0,339,"Critical","2019-12-28",53,472
"4",4,"Test Team 1",2020-01-28,2020-01-28,1,0,"Critical","2019-04-22",4,473
"4",4,"Test Team 1",2020-01-28,2020-01-28,1,0,"Critical","2019-03-12",4,474
"4",4,"Test Team 1",2020-01-28,2021-01-01,0,339,"Critical","2019-09-30",53,475
"4",4,"Test Team 1",2020-01-28,2020-03-30,1,62,"High","2019-10-22",13,476
"4",4,"Test Team 1",2020-01-28,2020-03-29,1,61,"Critical","2019-06-10",13,477
"4",4,"Test Team 1",2020-01-28,2020-03-03,1,35,"High","2019-06-12",9,478
"4",4,"Test Team 1",2020-01-28,2020-06-23,1,147,"Critical","2019-11-28",25,479
"4",4,"Test Team 1",2020-01-26,2020-02-25,1,30,"Critical","2019-12-03",8,480
"4",4,"Test Team 1",2020-01-26,2020-03-31,1,65,"High","2019-04-24",13,481
"4",4,"Test Team 1",2020-01-28,2020-03-31,1,63,"Critical","2018-11-25",13,482
"4",4,"Test Team 1",2020-01-26,2020-04-07,1,72,"High","2017-07-09",14,483
"4",4,"Test Team 1",2020-01-28,2020-02-04,1,7,"Critical","2019-08-20",5,484
"4",4,"Test Team 1",2020-01-28,2020-03-03,1,35,"Critical","2019-02-28",9,485
"4",4,"Test Team 1",2020-01-26,2020-07-21,1,177,"Critical","2018-12-18",29,486
"5",4,"Test Team 1",2020-01-28,2020-11-23,1,300,"High","2019-05-05",47,487
"5",4,"Test Team 1",2020-01-28,2021-01-01,0,339,"Critical","2018-05-16",53,488
"5",4,"Test Team 1",2020-01-28,2020-04-28,1,91,"Critical","2020-01-02",17,489
"5",4,"Test Team 1",2020-01-28,2020-03-10,1,42,"High","2018-01-14",10,490
"5",4,"Test Team 1",2020-01-28,2020-03-08,1,40,"High","2019-09-19",10,491
"5",4,"Test Team 1",2020-01-26,2020-04-07,1,72,"High","2018-04-12",14,492
"5",4,"Test Team 1",2020-01-27,2020-05-12,1,106,"Critical","2019-10-16",19,493
"5",4,"Test Team 1",2020-01-28,2020-04-07,1,70,"Critical","2019-05-04",14,494
"5",4,"Test Team 1",2020-01-28,2020-10-20,1,266,"High","2018-11-22",42,495
"6",4,"Test Team 1",2020-01-28,2020-10-20,1,266,"Critical","2020-01-22",42,496
"6",4,"Test Team 1",2020-01-28,2021-01-01,0,339,"High","2019-10-31",53,497
"6",4,"Test Team 1",2020-01-27,2020-02-10,1,14,"High","2019-02-23",6,498
"6",4,"Test Team 1",2020-01-28,2021-01-01,0,339,"High","2019-06-04",53,499
"6",4,"Test Team 1",2020-01-28,2020-07-20,1,174,"Critical","2019-06-23",29,500
"6",4,"Test Team 1",2020-01-28,2020-03-03,1,35,"High","2019-11-15",9,501
"6",4,"Test Team 1",2020-01-28,2021-01-01,0,339,"High","2017-08-09",53,502
"6",4,"Test Team 1",2020-01-28,2020-02-04,1,7,"Critical","2020-01-07",5,503
"7",4,"Test Team 1",2020-01-28,2021-01-01,0,339,"Critical","2019-10-26",53,504
"7",4,"Test Team 1",2020-01-26,2020-04-07,1,72,"Critical","2019-07-20",14,505
"7",4,"Test Team 1",2020-01-28,2021-01-01,0,339,"Critical","2019-07-06",53,506
"7",4,"Test Team 1",2020-01-26,2021-01-01,0,341,"High","2019-04-02",53,507
"7",4,"Test Team 1",2020-01-28,2021-01-01,0,339,"High","2019-08-27",53,508
"7",4,"Test Team 1",2020-01-28,2021-01-01,0,339,"Critical","2020-01-17",53,509
"7",4,"Test Team 1",2020-01-26,2021-01-01,0,341,"High","2018-08-30",53,510
"7",4,"Test Team 1",2020-01-28,2020-04-07,1,70,"Critical","2018-12-08",14,511
"7",4,"Test Team 1",2020-01-28,2020-02-11,1,14,"Critical","2019-07-14",6,512
"7",4,"Test Team 1",2020-01-28,2020-06-21,1,145,"High","2019-08-28",25,513
"7",4,"Test Team 1",2020-01-27,2021-01-01,0,340,"High","2019-03-29",53,514
"7",4,"Test Team 1",2020-01-28,2020-02-11,1,14,"Critical","2019-04-08",6,515
"7",4,"Test Team 1",2020-01-28,2021-01-01,0,339,"High","2019-06-20",53,516
"7",4,"Test Team 1",2020-01-28,2020-05-24,1,117,"Critical","2018-11-16",21,517
"7",4,"Test Team 1",2020-01-28,2020-04-14,1,77,"Critical","2018-07-08",15,518
"7",4,"Test Team 1",2020-01-28,2020-10-13,1,259,"High","2019-05-18",41,519
"7",4,"Test Team 1",2020-01-28,2020-04-27,1,90,"High","2019-10-09",17,520
"7",4,"Test Team 1",2020-01-28,2020-04-07,1,70,"Critical","2019-11-02",14,521
"7",4,"Test Team 1",2020-01-28,2021-01-01,0,339,"Critical","2019-06-12",53,522
"7",4,"Test Team 1",2020-01-28,2021-01-01,0,339,"High","2018-03-05",53,523
"8",4,"Test Team 1",2020-01-26,2020-07-28,1,184,"Critical","2019-07-23",30,524
"8",4,"Test Team 1",2020-01-27,2021-01-01,0,340,"Critical","2018-10-16",53,525
"8",4,"Test Team 1",2020-01-27,2020-02-16,1,20,"Critical","2019-07-12",7,526
"8",4,"Test Team 1",2020-01-28,2021-01-01,0,339,"Critical","2019-09-11",53,527
"8",4,"Test Team 1",2020-01-28,2020-03-24,1,56,"High","2019-04-29",12,528
"8",4,"Test Team 1",2020-01-28,2021-01-01,0,339,"High","2019-11-12",53,529
"8",4,"Test Team 1",2020-01-26,2020-06-16,1,142,"Critical","2019-05-20",24,530
"8",4,"Test Team 1",2020-01-28,2021-01-01,0,339,"Critical","2019-05-11",53,531
"8",4,"Test Team 1",2020-01-28,2020-09-01,1,217,"Critical","2016-11-08",35,532
"8",4,"Test Team 1",2020-01-28,2020-02-18,1,21,"High","2018-02-15",7,533
"8",4,"Test Team 1",2020-01-28,2021-01-01,0,339,"High","2019-02-01",53,534
"8",4,"Test Team 1",2020-01-28,2020-05-24,1,117,"Critical","2019-11-01",21,535
"9",4,"Test Team 1",2020-01-28,2020-07-19,1,173,"Critical","2019-11-16",29,536
"9",4,"Test Team 1",2020-01-28,2021-01-01,0,339,"High","2018-03-31",53,537
"9",4,"Test Team 1",2020-01-27,2020-03-02,1,35,"High","2019-01-30",9,538
"9",4,"Test Team 1",2020-01-28,2020-08-04,1,189,"Critical","2019-05-27",31,539
"9",4,"Test Team 1",2020-01-28,2020-12-07,1,314,"High","2018-11-14",49,540
"9",4,"Test Team 1",2020-01-28,2020-03-24,1,56,"Critical","2017-05-07",12,541
"9",4,"Test Team 1",2020-01-28,2020-12-08,1,315,"Critical","2019-05-13",49,542
"9",4,"Test Team 1",2020-01-28,2020-05-05,1,98,"Critical","2019-04-26",18,543
"10",4,"Test Team 1",2020-01-28,2020-01-28,1,0,"Critical","2019-03-25",4,544
"10",4,"Test Team 1",2020-01-28,2020-08-23,1,208,"High","2018-11-27",34,545
"10",4,"Test Team 1",2020-01-28,2020-11-03,1,280,"High","2019-11-22",44,546
"10",4,"Test Team 1",2020-01-28,2020-01-29,1,1,"Critical","2019-10-26",5,547
"10",4,"Test Team 1",2020-01-28,2020-08-23,1,208,"High","2019-09-14",34,548
"10",4,"Test Team 1",2020-01-28,2020-07-14,1,168,"Critical","2019-09-24",28,549
"10",4,"Test Team 1",2020-01-26,2020-01-28,1,2,"Critical","2020-01-11",4,550
"10",4,"Test Team 1",2020-01-28,2020-12-08,1,315,"Critical","2019-09-22",49,551
"10",4,"Test Team 1",2020-01-28,2020-05-05,1,98,"Critical","2019-10-31",18,552
"10",4,"Test Team 1",2020-01-26,2020-01-29,1,3,"Critical","2019-09-09",5,553
"10",4,"Test Team 1",2020-01-28,2020-02-20,1,23,"Critical","2019-08-22",8,554
"10",4,"Test Team 1",2020-01-28,2020-05-05,1,98,"High","2019-11-15",18,555
"10",4,"Test Team 1",2020-01-28,2020-04-15,1,78,"Critical","2019-10-07",16,556
"10",4,"Test Team 1",2020-01-27,2020-01-29,1,2,"Critical","2019-02-10",5,557
"10",4,"Test Team 1",2020-01-28,2020-01-29,1,1,"Critical","2019-12-24",5,558
"10",4,"Test Team 1",2020-01-28,2020-04-07,1,70,"Critical","2018-01-30",14,559
"10",4,"Test Team 1",2020-01-28,2020-03-24,1,56,"High","2019-03-29",12,560
"10",4,"Test Team 1",2020-01-26,2020-05-26,1,121,"High","2018-07-11",21,561
"10",4,"Test Team 1",2020-01-28,2020-01-28,1,0,"Critical","2018-08-11",4,562
"1",5,"Test Team 1",2020-02-02,2021-01-01,0,334,"High","2019-07-06",53,563
"1",5,"Test Team 1",2020-02-04,2020-07-28,1,175,"High","2018-03-19",30,564
"1",5,"Test Team 1",2020-02-04,2020-04-07,1,63,"High","2019-09-05",14,565
"1",5,"Test Team 1",2020-02-04,2020-04-14,1,70,"Critical","2019-11-19",15,566
"1",5,"Test Team 1",2020-02-02,2021-01-01,0,334,"Critical","2019-05-12",53,567
"1",5,"Test Team 1",2020-02-04,2020-03-09,1,34,"High","2019-02-08",10,568
"1",5,"Test Team 1",2020-02-02,2021-01-01,0,334,"Critical","2019-11-19",53,569
"1",5,"Test Team 1",2020-02-03,2020-10-12,1,252,"High","2020-01-06",41,570
"1",5,"Test Team 1",2020-02-04,2020-08-09,1,187,"High","2017-12-13",32,571
"1",5,"Test Team 1",2020-02-04,2020-05-12,1,98,"High","2019-09-18",19,572
"1",5,"Test Team 1",2020-02-04,2021-01-01,0,332,"High","2019-03-25",53,573
"1",5,"Test Team 1",2020-02-04,2020-06-09,1,126,"High","2019-08-15",23,574
"1",5,"Test Team 1",2020-02-04,2020-06-08,1,125,"High","2019-10-22",23,575
"1",5,"Test Team 1",2020-02-02,2020-03-10,1,37,"High","2019-09-28",10,576
"1",5,"Test Team 1",2020-02-02,2021-01-01,0,334,"Critical","2019-11-12",53,577
"1",5,"Test Team 1",2020-02-04,2021-01-01,0,332,"Critical","2019-03-26",53,578
"1",5,"Test Team 1",2020-02-03,2020-05-12,1,99,"Critical","2019-06-17",19,579
"2",5,"Test Team 1",2020-02-03,2021-01-01,0,333,"High","2019-11-21",53,580
"2",5,"Test Team 1",2020-02-04,2020-06-09,1,126,"Critical","2020-01-19",23,581
"2",5,"Test Team 1",2020-02-04,2021-01-01,0,332,"Critical","2019-02-04",53,582
"2",5,"Test Team 1",2020-02-03,2020-06-23,1,141,"High","2019-07-15",25,583
"2",5,"Test Team 1",2020-02-04,2020-06-02,1,119,"High","2019-02-25",22,584
"2",5,"Test Team 1",2020-02-03,2020-04-14,1,71,"Critical","2019-01-27",15,585
"2",5,"Test Team 1",2020-02-04,2020-02-25,1,21,"Critical","2019-04-18",8,586
"2",5,"Test Team 1",2020-02-03,2020-12-15,1,316,"High","2018-06-27",50,587
"2",5,"Test Team 1",2020-02-03,2020-02-23,1,20,"Critical","2019-02-19",8,588
"2",5,"Test Team 1",2020-02-02,2020-07-14,1,163,"High","2018-10-07",28,589
"2",5,"Test Team 1",2020-02-02,2020-10-18,1,259,"Critical","2019-02-05",42,590
